idProduct,candidate_collector_number,card_name,rarity,image,artist,tcgdex_id,pokemon_tcg_api_id,name_match,rarity_match,image_evidence,structured_id_evidence,cardmarket_version_evidence,evidence_score,confidence,notes
719451,184,Blastoise ex,,https://assets.tcgdex.net/en/sv/sv03.5/184,PLANETA Yamashita,sv03.5-184,sv3pt5-184,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421088,4,WEAK,Diagnostic ranking only; manual approval required.
719451,200,Blastoise ex,,https://assets.tcgdex.net/en/sv/sv03.5/200,Mitsuhiro Arita,sv03.5-200,sv3pt5-200,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421088,4,WEAK,Diagnostic ranking only; manual approval required.
719452,010,Caterpie,,https://assets.tcgdex.net/en/sv/sv03.5/010,Tika Matsuno,sv03.5-010,sv3pt5-10,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421089,4,WEAK,Diagnostic ranking only; manual approval required.
719452,172,Caterpie,,https://assets.tcgdex.net/en/sv/sv03.5/172,Teeziro,sv03.5-172,sv3pt5-172,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421089,4,WEAK,Diagnostic ranking only; manual approval required.
719466,024,Arbok ex,,https://assets.tcgdex.net/en/sv/sv03.5/024,Eske Yoshinob,sv03.5-024,sv3pt5-24,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421103,4,WEAK,Diagnostic ranking only; manual approval required.
719466,185,Arbok ex,,https://assets.tcgdex.net/en/sv/sv03.5/185,Eske Yoshinob,sv03.5-185,sv3pt5-185,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421103,4,WEAK,Diagnostic ranking only; manual approval required.
719467,025,Pikachu,,https://assets.tcgdex.net/en/sv/sv03.5/025,Naoyo Kimura,sv03.5-025,sv3pt5-25,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421104,4,WEAK,Diagnostic ranking only; manual approval required.
719467,173,Pikachu,,https://assets.tcgdex.net/en/sv/sv03.5/173,Hiroyuki Yamamoto,sv03.5-173,sv3pt5-173,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421104,4,WEAK,Diagnostic ranking only; manual approval required.
719476,034,Nidoking,,https://assets.tcgdex.net/en/sv/sv03.5/034,Shiburingaru,sv03.5-034,sv3pt5-34,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421113,3,WEAK,Diagnostic ranking only; manual approval required.
719476,174,Nidoking,,https://assets.tcgdex.net/en/sv/sv03.5/174,Misaki Hashimoto,sv03.5-174,sv3pt5-174,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421113,3,WEAK,Diagnostic ranking only; manual approval required.
719480,038,Ninetales ex,,https://assets.tcgdex.net/en/sv/sv03.5/038,kawayoo,sv03.5-038,sv3pt5-38,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421117,4,WEAK,Diagnostic ranking only; manual approval required.
719480,186,Ninetales ex,,https://assets.tcgdex.net/en/sv/sv03.5/186,PLANETA Tsuji,sv03.5-186,sv3pt5-186,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421117,4,WEAK,Diagnostic ranking only; manual approval required.
719482,040,Wigglytuff ex,,https://assets.tcgdex.net/en/sv/sv03.5/040,Saki Hayashiro,sv03.5-040,sv3pt5-40,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421119,4,WEAK,Diagnostic ranking only; manual approval required.
719482,187,Wigglytuff ex,,https://assets.tcgdex.net/en/sv/sv03.5/187,Saki Hayashiro,sv03.5-187,sv3pt5-187,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421119,4,WEAK,Diagnostic ranking only; manual approval required.
719496,054,Psyduck,,https://assets.tcgdex.net/en/sv/sv03.5/054,Taira Akitsu,sv03.5-054,sv3pt5-54,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421133,4,WEAK,Diagnostic ranking only; manual approval required.
719496,175,Psyduck,,https://assets.tcgdex.net/en/sv/sv03.5/175,Whisker,sv03.5-175,sv3pt5-175,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421133,4,WEAK,Diagnostic ranking only; manual approval required.
719503,061,Poliwhirl,,https://assets.tcgdex.net/en/sv/sv03.5/061,Kurata So,sv03.5-061,sv3pt5-61,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421140,4,WEAK,Diagnostic ranking only; manual approval required.
719503,176,Poliwhirl,,https://assets.tcgdex.net/en/sv/sv03.5/176,Gemi,sv03.5-176,sv3pt5-176,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421140,4,WEAK,Diagnostic ranking only; manual approval required.
719507,065,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/065,Mitsuhiro Arita,sv03.5-065,sv3pt5-65,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421144,4,WEAK,Diagnostic ranking only; manual approval required.
719507,188,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/188,PLANETA Tsuji,sv03.5-188,sv3pt5-188,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421144,4,WEAK,Diagnostic ranking only; manual approval required.
719507,201,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/201,Shinya Komatsu,sv03.5-201,sv3pt5-201,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421144,4,WEAK,Diagnostic ranking only; manual approval required.
719509,067,Machoke,,https://assets.tcgdex.net/en/sv/sv03.5/067,Ryuta Fuse,sv03.5-067,sv3pt5-67,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421146,4,WEAK,Diagnostic ranking only; manual approval required.
719509,177,Machoke,,https://assets.tcgdex.net/en/sv/sv03.5/177,Tetsu Kayama,sv03.5-177,sv3pt5-177,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421146,4,WEAK,Diagnostic ranking only; manual approval required.
719518,076,Golem ex,,https://assets.tcgdex.net/en/sv/sv03.5/076,Uta,sv03.5-076,sv3pt5-76,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421155,4,WEAK,Diagnostic ranking only; manual approval required.
719518,189,Golem ex,,https://assets.tcgdex.net/en/sv/sv03.5/189,PLANETA Igarashi,sv03.5-189,sv3pt5-189,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421155,4,WEAK,Diagnostic ranking only; manual approval required.
719567,114,Tangela,,https://assets.tcgdex.net/en/sv/sv03.5/114,Aya Kusube,sv03.5-114,sv3pt5-114,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421193,4,WEAK,Diagnostic ranking only; manual approval required.
719567,178,Tangela,,https://assets.tcgdex.net/en/sv/sv03.5/178,Oswaldo KATO,sv03.5-178,sv3pt5-178,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421193,4,WEAK,Diagnostic ranking only; manual approval required.
719568,115,Kangaskhan ex,,https://assets.tcgdex.net/en/sv/sv03.5/115,N-DESIGN Inc.,sv03.5-115,sv3pt5-115,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421194,4,WEAK,Diagnostic ranking only; manual approval required.
719568,190,Kangaskhan ex,,https://assets.tcgdex.net/en/sv/sv03.5/190,N-DESIGN Inc.,sv03.5-190,sv3pt5-190,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421194,4,WEAK,Diagnostic ranking only; manual approval required.
719575,122,Mr. Mime,,https://assets.tcgdex.net/en/sv/sv03.5/122,OOYAMA,sv03.5-122,sv3pt5-122,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421201,4,WEAK,Diagnostic ranking only; manual approval required.
719575,179,Mr. Mime,,https://assets.tcgdex.net/en/sv/sv03.5/179,OKACHEKE,sv03.5-179,sv3pt5-179,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421201,4,WEAK,Diagnostic ranking only; manual approval required.
719577,124,Jynx ex,,https://assets.tcgdex.net/en/sv/sv03.5/124,Ayaka Yoshida,sv03.5-124,sv3pt5-124,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421203,4,WEAK,Diagnostic ranking only; manual approval required.
719577,191,Jynx ex,,https://assets.tcgdex.net/en/sv/sv03.5/191,Ayaka Yoshida,sv03.5-191,sv3pt5-191,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421203,4,WEAK,Diagnostic ranking only; manual approval required.
719591,138,Omanyte,,https://assets.tcgdex.net/en/sv/sv03.5/138,Akira Komayama,sv03.5-138,sv3pt5-138,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421217,4,WEAK,Diagnostic ranking only; manual approval required.
719591,180,Omanyte,,https://assets.tcgdex.net/en/sv/sv03.5/180,Yano Keiji,sv03.5-180,sv3pt5-180,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421217,4,WEAK,Diagnostic ranking only; manual approval required.
719598,145,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/145,takuyoa,sv03.5-145,sv3pt5-145,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421224,4,WEAK,Diagnostic ranking only; manual approval required.
719598,192,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/192,takuyoa,sv03.5-192,sv3pt5-192,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421224,4,WEAK,Diagnostic ranking only; manual approval required.
719598,202,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/202,Shiburingaru,sv03.5-202,sv3pt5-202,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421224,4,WEAK,Diagnostic ranking only; manual approval required.
719601,148,Dragonair,,https://assets.tcgdex.net/en/sv/sv03.5/148,Sanosuke Sakuma,sv03.5-148,sv3pt5-148,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421227,4,WEAK,Diagnostic ranking only; manual approval required.
719601,181,Dragonair,,https://assets.tcgdex.net/en/sv/sv03.5/181,rika,sv03.5-181,sv3pt5-181,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421227,4,WEAK,Diagnostic ranking only; manual approval required.
719604,151,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/151,aky CG Works,sv03.5-151,sv3pt5-151,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421230,4,WEAK,Diagnostic ranking only; manual approval required.
719604,193,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/193,aky CG Works,sv03.5-193,sv3pt5-193,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421230,4,WEAK,Diagnostic ranking only; manual approval required.
719604,205,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/205,aky CG Works,sv03.5-205,sv3pt5-205,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421230,4,WEAK,Diagnostic ranking only; manual approval required.
719614,160,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/160,saino misaki,sv03.5-160,sv3pt5-160,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421239,3,WEAK,Diagnostic ranking only; manual approval required.
719614,196,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/196,saino misaki,sv03.5-196,sv3pt5-196,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421239,3,WEAK,Diagnostic ranking only; manual approval required.
719614,203,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/203,Cona Nitanda,sv03.5-203,sv3pt5-203,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421239,3,WEAK,Diagnostic ranking only; manual approval required.
719615,161,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/161,hncl,sv03.5-161,sv3pt5-161,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421240,3,WEAK,Diagnostic ranking only; manual approval required.
719615,197,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/197,hncl,sv03.5-197,sv3pt5-197,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421240,3,WEAK,Diagnostic ranking only; manual approval required.
719615,204,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/204,Hideki Ishikawa,sv03.5-204,sv3pt5-204,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421240,3,WEAK,Diagnostic ranking only; manual approval required.
719616,158,Daisy’s Help,,https://assets.tcgdex.net/en/sv/sv03.5/158,Tomomi Kaneko,sv03.5-158,sv3pt5-158,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421241,3,WEAK,Diagnostic ranking only; manual approval required.
719616,195,Daisy’s Help,,https://assets.tcgdex.net/en/sv/sv03.5/195,Fumie Kittaka,sv03.5-195,sv3pt5-195,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421241,3,WEAK,Diagnostic ranking only; manual approval required.
719617,156,Bill’s Transfer,,https://assets.tcgdex.net/en/sv/sv03.5/156,GIDORA,sv03.5-156,sv3pt5-156,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421242,3,WEAK,Diagnostic ranking only; manual approval required.
719617,194,Bill’s Transfer,,https://assets.tcgdex.net/en/sv/sv03.5/194,GIDORA,sv03.5-194,sv3pt5-194,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421242,3,WEAK,Diagnostic ranking only; manual approval required.
719619,001,Bulbasaur,,https://assets.tcgdex.net/en/sv/sv03.5/001,Yuu Nishida,sv03.5-001,sv3pt5-1,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421079,4,WEAK,Diagnostic ranking only; manual approval required.
719619,166,Bulbasaur,,https://assets.tcgdex.net/en/sv/sv03.5/166,Yoriyuki Ikegami,sv03.5-166,sv3pt5-166,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421079,4,WEAK,Diagnostic ranking only; manual approval required.
719620,002,Ivysaur,,https://assets.tcgdex.net/en/sv/sv03.5/002,Yuu Nishida,sv03.5-002,sv3pt5-2,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421081,4,WEAK,Diagnostic ranking only; manual approval required.
719620,167,Ivysaur,,https://assets.tcgdex.net/en/sv/sv03.5/167,Yoriyuki Ikegami,sv03.5-167,sv3pt5-167,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421081,4,WEAK,Diagnostic ranking only; manual approval required.
719621,004,Charmander,,https://assets.tcgdex.net/en/sv/sv03.5/004,GIDORA,sv03.5-004,sv3pt5-4,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421083,4,WEAK,Diagnostic ranking only; manual approval required.
719621,168,Charmander,,https://assets.tcgdex.net/en/sv/sv03.5/168,miki kudo,sv03.5-168,sv3pt5-168,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421083,4,WEAK,Diagnostic ranking only; manual approval required.
719622,005,Charmeleon,,https://assets.tcgdex.net/en/sv/sv03.5/005,GIDORA,sv03.5-005,sv3pt5-5,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421084,4,WEAK,Diagnostic ranking only; manual approval required.
719622,169,Charmeleon,,https://assets.tcgdex.net/en/sv/sv03.5/169,miki kudo,sv03.5-169,sv3pt5-169,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421084,4,WEAK,Diagnostic ranking only; manual approval required.
719623,007,Squirtle,,https://assets.tcgdex.net/en/sv/sv03.5/007,kantaro,sv03.5-007,sv3pt5-7,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421086,4,WEAK,Diagnostic ranking only; manual approval required.
719623,170,Squirtle,,https://assets.tcgdex.net/en/sv/sv03.5/170,Mitsuhiro Arita,sv03.5-170,sv3pt5-170,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421086,4,WEAK,Diagnostic ranking only; manual approval required.
719624,008,Wartortle,,https://assets.tcgdex.net/en/sv/sv03.5/008,kantaro,sv03.5-008,sv3pt5-8,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421087,4,WEAK,Diagnostic ranking only; manual approval required.
719624,171,Wartortle,,https://assets.tcgdex.net/en/sv/sv03.5/171,Mitsuhiro Arita,sv03.5-171,sv3pt5-171,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421087,4,WEAK,Diagnostic ranking only; manual approval required.
719625,010,Caterpie,,https://assets.tcgdex.net/en/sv/sv03.5/010,Tika Matsuno,sv03.5-010,sv3pt5-10,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421089,4,WEAK,Diagnostic ranking only; manual approval required.
719625,172,Caterpie,,https://assets.tcgdex.net/en/sv/sv03.5/172,Teeziro,sv03.5-172,sv3pt5-172,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421089,4,WEAK,Diagnostic ranking only; manual approval required.
719626,025,Pikachu,,https://assets.tcgdex.net/en/sv/sv03.5/025,Naoyo Kimura,sv03.5-025,sv3pt5-25,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421104,4,WEAK,Diagnostic ranking only; manual approval required.
719626,173,Pikachu,,https://assets.tcgdex.net/en/sv/sv03.5/173,Hiroyuki Yamamoto,sv03.5-173,sv3pt5-173,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421104,4,WEAK,Diagnostic ranking only; manual approval required.
719627,034,Nidoking,,https://assets.tcgdex.net/en/sv/sv03.5/034,Shiburingaru,sv03.5-034,sv3pt5-34,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421113,3,WEAK,Diagnostic ranking only; manual approval required.
719627,174,Nidoking,,https://assets.tcgdex.net/en/sv/sv03.5/174,Misaki Hashimoto,sv03.5-174,sv3pt5-174,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421113,3,WEAK,Diagnostic ranking only; manual approval required.
719628,054,Psyduck,,https://assets.tcgdex.net/en/sv/sv03.5/054,Taira Akitsu,sv03.5-054,sv3pt5-54,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421133,4,WEAK,Diagnostic ranking only; manual approval required.
719628,175,Psyduck,,https://assets.tcgdex.net/en/sv/sv03.5/175,Whisker,sv03.5-175,sv3pt5-175,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421133,4,WEAK,Diagnostic ranking only; manual approval required.
719629,061,Poliwhirl,,https://assets.tcgdex.net/en/sv/sv03.5/061,Kurata So,sv03.5-061,sv3pt5-61,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421140,4,WEAK,Diagnostic ranking only; manual approval required.
719629,176,Poliwhirl,,https://assets.tcgdex.net/en/sv/sv03.5/176,Gemi,sv03.5-176,sv3pt5-176,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421140,4,WEAK,Diagnostic ranking only; manual approval required.
719630,067,Machoke,,https://assets.tcgdex.net/en/sv/sv03.5/067,Ryuta Fuse,sv03.5-067,sv3pt5-67,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421146,4,WEAK,Diagnostic ranking only; manual approval required.
719630,177,Machoke,,https://assets.tcgdex.net/en/sv/sv03.5/177,Tetsu Kayama,sv03.5-177,sv3pt5-177,True,not_available,exact_internal_tcgdex_image,tcgdex_and_api_metadata,idExpansion=5328; idMetacard=421146,4,WEAK,Diagnostic ranking only; manual approval required.
